dteday,season,yr,hr,weekday,rider_type,riders,price,COGS,revenue,profit
1/6/2021,2,0,10,3,registered,84,3.99,1.24,335.16,333.92
1/6/2021,2,0,11,3,casual,26,3.99,1.24,103.74,102.5
1/6/2021,2,0,11,3,registered,86,3.99,1.24,343.14,341.9
1/6/2021,2,0,12,3,casual,32,3.99,1.24,127.68,126.44
1/6/2021,2,0,12,3,registered,137,3.99,1.24,546.63,545.39
1/6/2021,2,0,13,3,casual,29,3.99,1.24,115.71,114.47
1/6/2021,2,0,13,3,registered,125,3.99,1.24,498.75,497.51
1/6/2021,2,0,14,3,casual,40,3.99,1.24,159.6,158.36
1/6/2021,2,0,14,3,registered,105,3.99,1.24,418.95,417.71
1/6/2021,2,0,15,3,casual,25,3.99,1.24,99.75,98.51
1/6/2021,2,0,15,3,registered,127,3.99,1.24,506.73,505.49
1/6/2021,2,0,16,3,casual,39,3.99,1.24,155.61,154.37
1/6/2021,2,0,16,3,registered,227,3.99,1.24,905.73,904.49
1/6/2021,2,0,17,3,casual,52,3.99,1.24,207.48,206.24
1/6/2021,2,0,17,3,registered,434,3.99,1.24,1731.66,1730.42
1/6/2021,2,0,18,3,casual,31,3.99,1.24,123.69,122.45
1/6/2021,2,0,18,3,registered,278,3.99,1.24,1109.22,1107.98
1/6/2021,2,0,19,3,casual,16,3.99,1.24,63.84,62.6
1/6/2021,2,0,19,3,registered,248,3.99,1.24,989.52,988.28
1/6/2021,2,0,2,3,casual,0,3.99,1.24,0,-1.24
1/6/2021,2,0,2,3,registered,3,3.99,1.24,11.97,10.73
1/6/2021,2,0,20,3,casual,23,3.99,1.24,91.77,90.53
1/6/2021,2,0,20,3,registered,233,3.99,1.24,929.67,928.43
1/6/2021,2,0,21,3,casual,29,3.99,1.24,115.71,114.47
1/6/2021,2,0,21,3,registered,161,3.99,1.24,642.39,641.15
1/6/2021,2,0,22,3,casual,14,3.99,1.24,55.86,54.62
1/6/2021,2,0,22,3,registered,115,3.99,1.24,458.85,457.61
1/6/2021,2,0,23,3,casual,10,3.99,1.24,39.9,38.66
1/6/2021,2,0,23,3,registered,59,3.99,1.24,235.41,234.17
1/6/2021,2,0,3,3,casual,0,3.99,1.24,0,-1.24
1/6/2021,2,0,3,3,registered,6,3.99,1.24,23.94,22.7
1/6/2021,2,0,4,3,casual,0,3.99,1.24,0,-1.24
1/6/2021,2,0,4,3,registered,4,3.99,1.24,15.96,14.72
1/6/2021,2,0,5,3,casual,2,3.99,1.24,7.98,6.74
1/6/2021,2,0,5,3,registered,19,3.99,1.24,75.81,74.57
1/6/2021,2,0,6,3,casual,7,3.99,1.24,27.93,26.69
1/6/2021,2,0,6,3,registered,121,3.99,1.24,482.79,481.55
1/6/2021,2,0,7,3,casual,19,3.99,1.24,75.81,74.57
1/6/2021,2,0,7,3,registered,265,3.99,1.24,1057.35,1056.11
1/6/2021,2,0,8,3,casual,37,3.99,1.24,147.63,146.39
1/6/2021,2,0,8,3,registered,417,3.99,1.24,1663.83,1662.59
1/6/2021,2,0,9,3,casual,34,3.99,1.24,135.66,134.42
1/6/2021,2,0,9,3,registered,173,3.99,1.24,690.27,689.03
1/7/2021,3,0,0,5,casual,20,3.99,1.24,79.8,78.56
1/7/2021,3,0,0,5,registered,48,3.99,1.24,191.52,190.28
1/7/2021,3,0,1,5,casual,15,3.99,1.24,59.85,58.61
1/7/2021,3,0,1,5,registered,16,3.99,1.24,63.84,62.6
1/7/2021,3,0,10,5,casual,61,3.99,1.24,243.39,242.15
1/7/2021,3,0,10,5,registered,109,3.99,1.24,434.91,433.67
1/7/2021,3,0,11,5,casual,68,3.99,1.24,271.32,270.08
1/7/2021,3,0,11,5,registered,146,3.99,1.24,582.54,581.3
1/7/2021,3,0,12,5,casual,83,3.99,1.24,331.17,329.93
1/7/2021,3,0,12,5,registered,180,3.99,1.24,718.2,716.96
1/7/2021,3,0,13,5,casual,83,3.99,1.24,331.17,329.93
1/7/2021,3,0,13,5,registered,209,3.99,1.24,833.91,832.67
1/7/2021,3,0,14,5,casual,78,3.99,1.24,311.22,309.98
1/7/2021,3,0,14,5,registered,225,3.99,1.24,897.75,896.51
1/7/2021,3,0,15,5,casual,82,3.99,1.24,327.18,325.94
1/7/2021,3,0,15,5,registered,299,3.99,1.24,1193.01,1191.77
1/7/2021,3,0,16,5,casual,85,3.99,1.24,339.15,337.91
1/7/2021,3,0,16,5,registered,342,3.99,1.24,1364.58,1363.34
1/7/2021,3,0,17,5,casual,99,3.99,1.24,395.01,393.77
1/7/2021,3,0,17,5,registered,362,3.99,1.24,1444.38,1443.14
1/7/2021,3,0,18,5,casual,98,3.99,1.24,391.02,389.78
1/7/2021,3,0,18,5,registered,324,3.99,1.24,1292.76,1291.52
1/7/2021,3,0,19,5,casual,80,3.99,1.24,319.2,317.96
1/7/2021,3,0,19,5,registered,238,3.99,1.24,949.62,948.38
1/7/2021,3,0,2,5,casual,6,3.99,1.24,23.94,22.7
1/7/2021,3,0,2,5,registered,7,3.99,1.24,27.93,26.69
1/7/2021,3,0,20,5,casual,84,3.99,1.24,335.16,333.92
1/7/2021,3,0,20,5,registered,185,3.99,1.24,738.15,736.91
1/7/2021,3,0,21,5,casual,69,3.99,1.24,275.31,274.07
1/7/2021,3,0,21,5,registered,149,3.99,1.24,594.51,593.27
1/7/2021,3,0,22,5,casual,49,3.99,1.24,195.51,194.27
1/7/2021,3,0,22,5,registered,173,3.99,1.24,690.27,689.03
1/7/2021,3,0,23,5,casual,44,3.99,1.24,175.56,174.32
1/7/2021,3,0,23,5,registered,96,3.99,1.24,383.04,381.8
1/7/2021,3,0,3,5,casual,5,3.99,1.24,19.95,18.71
1/7/2021,3,0,3,5,registered,6,3.99,1.24,23.94,22.7
1/7/2021,3,0,4,5,casual,1,3.99,1.24,3.99,2.75
1/7/2021,3,0,4,5,registered,5,3.99,1.24,19.95,18.71
1/7/2021,3,0,5,5,casual,3,3.99,1.24,11.97,10.73
1/7/2021,3,0,5,5,registered,27,3.99,1.24,107.73,106.49
1/7/2021,3,0,6,5,casual,11,3.99,1.24,43.89,42.65
1/7/2021,3,0,6,5,registered,97,3.99,1.24,387.03,385.79
1/7/2021,3,0,7,5,casual,25,3.99,1.24,99.75,98.51
1/7/2021,3,0,7,5,registered,218,3.99,1.24,869.82,868.58
1/7/2021,3,0,8,5,casual,39,3.99,1.24,155.61,154.37
1/7/2021,3,0,8,5,registered,453,3.99,1.24,1807.47,1806.23
1/7/2021,3,0,9,5,casual,58,3.99,1.24,231.42,230.18
1/7/2021,3,0,9,5,registered,202,3.99,1.24,805.98,804.74
1/8/2021,3,0,0,1,casual,7,3.99,1.24,27.93,26.69
1/8/2021,3,0,0,1,registered,22,3.99,1.24,87.78,86.54
1/8/2021,3,0,1,1,casual,5,3.99,1.24,19.95,18.71
1/8/2021,3,0,1,1,registered,12,3.99,1.24,47.88,46.64
1/8/2021,3,0,10,1,casual,27,3.99,1.24,107.73,106.49
1/8/2021,3,0,10,1,registered,70,3.99,1.24,279.3,278.06
1/8/2021,3,0,11,1,casual,53,3.99,1.24,211.47,210.23
1/8/2021,3,0,11,1,registered,66,3.99,1.24,263.34,262.1
1/8/2021,3,0,12,1,casual,53,3.99,1.24,211.47,210.23
1/8/2021,3,0,12,1,registered,115,3.99,1.24,458.85,457.61
1/8/2021,3,0,13,1,casual,38,3.99,1.24,151.62,150.38
1/8/2021,3,0,13,1,registered,112,3.99,1.24,446.88,445.64
1/8/2021,3,0,14,1,casual,37,3.99,1.24,147.63,146.39
1/8/2021,3,0,14,1,registered,86,3.99,1.24,343.14,341.9
1/8/2021,3,0,15,1,casual,52,3.99,1.24,207.48,206.24
1/8/2021,3,0,15,1,registered,77,3.99,1.24,307.23,305.99
1/8/2021,3,0,16,1,casual,34,3.99,1.24,135.66,134.42
1/8/2021,3,0,16,1,registered,197,3.99,1.24,786.03,784.79
1/8/2021,3,0,17,1,casual,69,3.99,1.24,275.31,274.07
1/8/2021,3,0,17,1,registered,445,3.99,1.24,1775.55,1774.31
1/8/2021,3,0,18,1,casual,68,3.99,1.24,271.32,270.08
1/8/2021,3,0,18,1,registered,475,3.99,1.24,1895.25,1894.01
1/8/2021,3,0,19,1,casual,63,3.99,1.24,251.37,250.13
1/8/2021,3,0,19,1,registered,350,3.99,1.24,1396.5,1395.26
1/8/2021,3,0,2,1,casual,4,3.99,1.24,15.96,14.72
1/8/2021,3,0,2,1,registered,7,3.99,1.24,27.93,26.69
1/8/2021,3,0,20,1,casual,49,3.99,1.24,195.51,194.27
1/8/2021,3,0,20,1,registered,256,3.99,1.24,1021.44,1020.2
1/8/2021,3,0,21,1,casual,42,3.99,1.24,167.58,166.34
1/8/2021,3,0,21,1,registered,178,3.99,1.24,710.22,708.98
1/8/2021,3,0,22,1,casual,21,3.99,1.24,83.79,82.55
1/8/2021,3,0,22,1,registered,116,3.99,1.24,462.84,461.6
1/8/2021,3,0,23,1,casual,14,3.99,1.24,55.86,54.62
1/8/2021,3,0,23,1,registered,82,3.99,1.24,327.18,325.94
1/8/2021,3,0,3,1,casual,0,3.99,1.24,0,-1.24
1/8/2021,3,0,3,1,registered,4,3.99,1.24,15.96,14.72
1/8/2021,3,0,4,1,casual,2,3.99,1.24,7.98,6.74
1/8/2021,3,0,4,1,registered,2,3.99,1.24,7.98,6.74
1/8/2021,3,0,5,1,casual,2,3.99,1.24,7.98,6.74
1/8/2021,3,0,5,1,registered,24,3.99,1.24,95.76,94.52
1/8/2021,3,0,6,1,casual,3,3.99,1.24,11.97,10.73
1/8/2021,3,0,6,1,registered,97,3.99,1.24,387.03,385.79
1/8/2021,3,0,7,1,casual,24,3.99,1.24,95.76,94.52
1/8/2021,3,0,7,1,registered,258,3.99,1.24,1029.42,1028.18
1/8/2021,3,0,8,1,casual,35,3.99,1.24,139.65,138.41
1/8/2021,3,0,8,1,registered,347,3.99,1.24,1384.53,1383.29
1/8/2021,3,0,9,1,casual,27,3.99,1.24,107.73,106.49
1/8/2021,3,0,9,1,registered,139,3.99,1.24,554.61,553.37
1/9/2021,3,0,0,4,casual,18,3.99,1.24,71.82,70.58
1/9/2021,3,0,0,4,registered,33,3.99,1.24,131.67,130.43
1/9/2021,3,0,1,4,casual,7,3.99,1.24,27.93,26.69
1/9/2021,3,0,1,4,registered,14,3.99,1.24,55.86,54.62
1/9/2021,3,0,10,4,casual,46,3.99,1.24,183.54,182.3
1/9/2021,3,0,10,4,registered,92,3.99,1.24,367.08,365.84
1/9/2021,3,0,11,4,casual,51,3.99,1.24,203.49,202.25
1/9/2021,3,0,11,4,registered,141,3.99,1.24,562.59,561.35
1/9/2021,3,0,12,4,casual,64,3.99,1.24,255.36,254.12
1/9/2021,3,0,12,4,registered,165,3.99,1.24,658.35,657.11
1/9/2021,3,0,13,4,casual,50,3.99,1.24,199.5,198.26
1/9/2021,3,0,13,4,registered,169,3.99,1.24,674.31,673.07
1/9/2021,3,0,14,4,casual,54,3.99,1.24,215.46,214.22
1/9/2021,3,0,14,4,registered,144,3.99,1.24,574.56,573.32
1/9/2021,3,0,15,4,casual,39,3.99,1.24,155.61,154.37
1/9/2021,3,0,15,4,registered,135,3.99,1.24,538.65,537.41
1/9/2021,3,0,16,4,casual,55,3.99,1.24,219.45,218.21
1/9/2021,3,0,16,4,registered,253,3.99,1.24,1009.47,1008.23
1/9/2021,3,0,17,4,casual,61,3.99,1.24,243.39,242.15
1/9/2021,3,0,17,4,registered,567,3.99,1.24,2262.33,2261.09
1/9/2021,3,0,18,4,casual,69,3.99,1.24,275.31,274.07
1/9/2021,3,0,18,4,registered,462,3.99,1.24,1843.38,1842.14
1/9/2021,3,0,19,4,casual,79,3.99,1.24,315.21,313.97
1/9/2021,3,0,19,4,registered,364,3.99,1.24,1452.36,1451.12
1/9/2021,3,0,2,4,casual,14,3.99,1.24,55.86,54.62
1/9/2021,3,0,2,4,registered,11,3.99,1.24,43.89,42.65
1/9/2021,3,0,20,4,casual,33,3.99,1.24,131.67,130.43
1/9/2021,3,0,20,4,registered,247,3.99,1.24,985.53,984.29
1/9/2021,3,0,21,4,casual,17,3.99,1.24,67.83,66.59
1/9/2021,3,0,21,4,registered,160,3.99,1.24,638.4,637.16
1/9/2021,3,0,22,4,casual,34,3.99,1.24,135.66,134.42
1/9/2021,3,0,22,4,registered,145,3.99,1.24,578.55,577.31
1/9/2021,3,0,23,4,casual,15,3.99,1.24,59.85,58.61
1/9/2021,3,0,23,4,registered,111,3.99,1.24,442.89,441.65
1/9/2021,3,0,3,4,casual,7,3.99,1.24,27.93,26.69
1/9/2021,3,0,3,4,registered,7,3.99,1.24,27.93,26.69
1/9/2021,3,0,4,4,casual,0,3.99,1.24,0,-1.24
1/9/2021,3,0,4,4,registered,7,3.99,1.24,27.93,26.69
1/9/2021,3,0,5,4,casual,1,3.99,1.24,3.99,2.75
1/9/2021,3,0,5,4,registered,22,3.99,1.24,87.78,86.54
1/9/2021,3,0,6,4,casual,2,3.99,1.24,7.98,6.74
1/9/2021,3,0,6,4,registered,103,3.99,1.24,410.97,409.73
1/9/2021,3,0,7,4,casual,7,3.99,1.24,27.93,26.69
1/9/2021,3,0,7,4,registered,335,3.99,1.24,1336.65,1335.41
1/9/2021,3,0,8,4,casual,31,3.99,1.24,123.69,122.45
1/9/2021,3,0,8,4,registered,467,3.99,1.24,1863.33,1862.09
1/9/2021,3,0,9,4,casual,29,3.99,1.24,115.71,114.47
1/9/2021,3,0,9,4,registered,178,3.99,1.24,710.22,708.98
10/1/2021,1,0,0,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,0,1,registered,3,3.99,1.24,11.97,10.73
10/1/2021,1,0,1,1,casual,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,1,1,registered,0,3.99,1.24,0,-1.24
10/1/2021,1,0,10,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,10,1,registered,31,3.99,1.24,123.69,122.45
10/1/2021,1,0,11,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,11,1,registered,28,3.99,1.24,111.72,110.48
10/1/2021,1,0,12,1,casual,5,3.99,1.24,19.95,18.71
10/1/2021,1,0,12,1,registered,47,3.99,1.24,187.53,186.29
10/1/2021,1,0,13,1,casual,4,3.99,1.24,15.96,14.72
10/1/2021,1,0,13,1,registered,50,3.99,1.24,199.5,198.26
10/1/2021,1,0,14,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,14,1,registered,47,3.99,1.24,187.53,186.29
10/1/2021,1,0,15,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,15,1,registered,43,3.99,1.24,171.57,170.33
10/1/2021,1,0,16,1,casual,4,3.99,1.24,15.96,14.72
10/1/2021,1,0,16,1,registered,70,3.99,1.24,279.3,278.06
10/1/2021,1,0,17,1,casual,4,3.99,1.24,15.96,14.72
10/1/2021,1,0,17,1,registered,174,3.99,1.24,694.26,693.02
10/1/2021,1,0,18,1,casual,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,18,1,registered,154,3.99,1.24,614.46,613.22
10/1/2021,1,0,19,1,casual,3,3.99,1.24,11.97,10.73
10/1/2021,1,0,19,1,registered,92,3.99,1.24,367.08,365.84
10/1/2021,1,0,2,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,2,1,registered,3,3.99,1.24,11.97,10.73
10/1/2021,1,0,20,1,casual,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,20,1,registered,73,3.99,1.24,291.27,290.03
10/1/2021,1,0,21,1,casual,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,21,1,registered,37,3.99,1.24,147.63,146.39
10/1/2021,1,0,22,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,22,1,registered,22,3.99,1.24,87.78,86.54
10/1/2021,1,0,23,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,23,1,registered,18,3.99,1.24,71.82,70.58
10/1/2021,1,0,3,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,3,1,registered,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,4,1,casual,1,3.99,1.24,3.99,2.75
10/1/2021,1,0,4,1,registered,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,5,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,5,1,registered,3,3.99,1.24,11.97,10.73
10/1/2021,1,0,6,1,casual,0,3.99,1.24,0,-1.24
10/1/2021,1,0,6,1,registered,31,3.99,1.24,123.69,122.45
10/1/2021,1,0,7,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,7,1,registered,75,3.99,1.24,299.25,298.01
10/1/2021,1,0,8,1,casual,4,3.99,1.24,15.96,14.72
10/1/2021,1,0,8,1,registered,184,3.99,1.24,734.16,732.92
10/1/2021,1,0,9,1,casual,2,3.99,1.24,7.98,6.74
10/1/2021,1,0,9,1,registered,92,3.99,1.24,367.08,365.84
10/10/2021,4,0,0,1,casual,11,3.99,1.24,43.89,42.65
10/10/2021,4,0,0,1,registered,42,3.99,1.24,167.58,166.34
10/10/2021,4,0,1,1,casual,4,3.99,1.24,15.96,14.72
10/10/2021,4,0,1,1,registered,30,3.99,1.24,119.7,118.46
10/10/2021,4,0,10,1,casual,107,3.99,1.24,426.93,425.69
10/10/2021,4,0,10,1,registered,158,3.99,1.24,630.42,629.18
10/10/2021,4,0,11,1,casual,139,3.99,1.24,554.61,553.37
10/10/2021,4,0,11,1,registered,183,3.99,1.24,730.17,728.93
10/10/2021,4,0,12,1,casual,164,3.99,1.24,654.36,653.12
10/10/2021,4,0,12,1,registered,201,3.99,1.24,801.99,800.75
10/10/2021,4,0,13,1,casual,146,3.99,1.24,582.54,581.3
10/10/2021,4,0,13,1,registered,219,3.99,1.24,873.81,872.57
10/10/2021,4,0,14,1,casual,147,3.99,1.24,586.53,585.29
10/10/2021,4,0,14,1,registered,223,3.99,1.24,889.77,888.53
10/10/2021,4,0,15,1,casual,130,3.99,1.24,518.7,517.46
10/10/2021,4,0,15,1,registered,254,3.99,1.24,1013.46,1012.22
10/10/2021,4,0,16,1,casual,154,3.99,1.24,614.46,613.22
10/10/2021,4,0,16,1,registered,248,3.99,1.24,989.52,988.28
10/10/2021,4,0,17,1,casual,125,3.99,1.24,498.75,497.51
10/10/2021,4,0,17,1,registered,334,3.99,1.24,1332.66,1331.42
10/10/2021,4,0,18,1,casual,108,3.99,1.24,430.92,429.68
10/10/2021,4,0,18,1,registered,365,3.99,1.24,1456.35,1455.11
10/10/2021,4,0,19,1,casual,69,3.99,1.24,275.31,274.07
10/10/2021,4,0,19,1,registered,267,3.99,1.24,1065.33,1064.09
10/10/2021,4,0,2,1,casual,4,3.99,1.24,15.96,14.72
10/10/2021,4,0,2,1,registered,15,3.99,1.24,59.85,58.61
10/10/2021,4,0,20,1,casual,37,3.99,1.24,147.63,146.39
10/10/2021,4,0,20,1,registered,188,3.99,1.24,750.12,748.88
10/10/2021,4,0,21,1,casual,27,3.99,1.24,107.73,106.49
10/10/2021,4,0,21,1,registered,148,3.99,1.24,590.52,589.28
10/10/2021,4,0,22,1,casual,22,3.99,1.24,87.78,86.54
10/10/2021,4,0,22,1,registered,104,3.99,1.24,414.96,413.72
10/10/2021,4,0,23,1,casual,12,3.99,1.24,47.88,46.64
10/10/2021,4,0,23,1,registered,63,3.99,1.24,251.37,250.13
10/10/2021,4,0,3,1,casual,2,3.99,1.24,7.98,6.74
10/10/2021,4,0,3,1,registered,9,3.99,1.24,35.91,34.67
10/10/2021,4,0,4,1,casual,2,3.99,1.24,7.98,6.74
10/10/2021,4,0,4,1,registered,4,3.99,1.24,15.96,14.72
10/10/2021,4,0,5,1,casual,2,3.99,1.24,7.98,6.74
10/10/2021,4,0,5,1,registered,19,3.99,1.24,75.81,74.57
10/10/2021,4,0,6,1,casual,5,3.99,1.24,19.95,18.71
10/10/2021,4,0,6,1,registered,39,3.99,1.24,155.61,154.37
10/10/2021,4,0,7,1,casual,12,3.99,1.24,47.88,46.64
10/10/2021,4,0,7,1,registered,102,3.99,1.24,406.98,405.74
10/10/2021,4,0,8,1,casual,27,3.99,1.24,107.73,106.49
10/10/2021,4,0,8,1,registered,227,3.99,1.24,905.73,904.49
10/10/2021,4,0,9,1,casual,58,3.99,1.24,231.42,230.18
10/10/2021,4,0,9,1,registered,161,3.99,1.24,642.39,641.15
10/11/2021,4,0,0,4,casual,0,3.99,1.24,0,-1.24
10/11/2021,4,0,0,4,registered,24,3.99,1.24,95.76,94.52
10/11/2021,4,0,1,4,casual,1,3.99,1.24,3.99,2.75
10/11/2021,4,0,1,4,registered,10,3.99,1.24,39.9,38.66
10/11/2021,4,0,10,4,casual,17,3.99,1.24,67.83,66.59
10/11/2021,4,0,10,4,registered,100,3.99,1.24,399,397.76
10/11/2021,4,0,11,4,casual,9,3.99,1.24,35.91,34.67
10/11/2021,4,0,11,4,registered,99,3.99,1.24,395.01,393.77
10/11/2021,4,0,12,4,casual,18,3.99,1.24,71.82,70.58
10/11/2021,4,0,12,4,registered,149,3.99,1.24,594.51,593.27
10/11/2021,4,0,13,4,casual,9,3.99,1.24,35.91,34.67
10/11/2021,4,0,13,4,registered,87,3.99,1.24,347.13,345.89
10/11/2021,4,0,14,4,casual,6,3.99,1.24,23.94,22.7
10/11/2021,4,0,14,4,registered,58,3.99,1.24,231.42,230.18
10/11/2021,4,0,15,4,casual,5,3.99,1.24,19.95,18.71
10/11/2021,4,0,15,4,registered,57,3.99,1.24,227.43,226.19
10/11/2021,4,0,16,4,casual,6,3.99,1.24,23.94,22.7
10/11/2021,4,0,16,4,registered,67,3.99,1.24,267.33,266.09
10/11/2021,4,0,17,4,casual,9,3.99,1.24,35.91,34.67
10/11/2021,4,0,17,4,registered,168,3.99,1.24,670.32,669.08
10/11/2021,4,0,18,4,casual,10,3.99,1.24,39.9,38.66
10/11/2021,4,0,18,4,registered,263,3.99,1.24,1049.37,1048.13
10/11/2021,4,0,19,4,casual,19,3.99,1.24,75.81,74.57
10/11/2021,4,0,19,4,registered,192,3.99,1.24,766.08,764.84
10/11/2021,4,0,2,4,casual,0,3.99,1.24,0,-1.24
10/11/2021,4,0,2,4,registered,5,3.99,1.24,19.95,18.71
10/11/2021,4,0,20,4,casual,8,3.99,1.24,31.92,30.68
10/11/2021,4,0,20,4,registered,160,3.99,1.24,638.4,637.16
10/11/2021,4,0,21,4,casual,6,3.99,1.24,23.94,22.7
10/11/2021,4,0,21,4,registered,130,3.99,1.24,518.7,517.46
10/11/2021,4,0,22,4,casual,5,3.99,1.24,19.95,18.71
10/11/2021,4,0,22,4,registered,84,3.99,1.24,335.16,333.92
10/11/2021,4,0,23,4,casual,9,3.99,1.24,35.91,34.67
10/11/2021,4,0,23,4,registered,73,3.99,1.24,291.27,290.03
10/11/2021,4,0,3,4,casual,0,3.99,1.24,0,-1.24
10/11/2021,4,0,3,4,registered,11,3.99,1.24,43.89,42.65
10/11/2021,4,0,4,4,casual,1,3.99,1.24,3.99,2.75
10/11/2021,4,0,4,4,registered,2,3.99,1.24,7.98,6.74
10/11/2021,4,0,5,4,casual,1,3.99,1.24,3.99,2.75
10/11/2021,4,0,5,4,registered,22,3.99,1.24,87.78,86.54
10/11/2021,4,0,6,4,casual,4,3.99,1.24,15.96,14.72
10/11/2021,4,0,6,4,registered,110,3.99,1.24,438.9,437.66
10/11/2021,4,0,7,4,casual,6,3.99,1.24,23.94,22.7
10/11/2021,4,0,7,4,registered,266,3.99,1.24,1061.34,1060.1
10/11/2021,4,0,8,4,casual,18,3.99,1.24,71.82,70.58
10/11/2021,4,0,8,4,registered,418,3.99,1.24,1667.82,1666.58
10/11/2021,4,0,9,4,casual,23,3.99,1.24,91.77,90.53
10/11/2021,4,0,9,4,registered,188,3.99,1.24,750.12,748.88
10/12/2021,4,0,0,6,casual,11,3.99,1.24,43.89,42.65
10/12/2021,4,0,0,6,registered,66,3.99,1.24,263.34,262.1
10/12/2021,4,0,1,6,casual,11,3.99,1.24,43.89,42.65
10/12/2021,4,0,1,6,registered,55,3.99,1.24,219.45,218.21
10/12/2021,4,0,10,6,casual,31,3.99,1.24,123.69,122.45
10/12/2021,4,0,10,6,registered,161,3.99,1.24,642.39,641.15
10/12/2021,4,0,11,6,casual,44,3.99,1.24,175.56,174.32
10/12/2021,4,0,11,6,registered,192,3.99,1.24,766.08,764.84
10/12/2021,4,0,12,6,casual,48,3.99,1.24,191.52,190.28
10/12/2021,4,0,12,6,registered,235,3.99,1.24,937.65,936.41
10/12/2021,4,0,13,6,casual,47,3.99,1.24,187.53,186.29
10/12/2021,4,0,13,6,registered,239,3.99,1.24,953.61,952.37
10/12/2021,4,0,14,6,casual,51,3.99,1.24,203.49,202.25
10/12/2021,4,0,14,6,registered,242,3.99,1.24,965.58,964.34
10/12/2021,4,0,15,6,casual,60,3.99,1.24,239.4,238.16
10/12/2021,4,0,15,6,registered,239,3.99,1.24,953.61,952.37
10/12/2021,4,0,16,6,casual,58,3.99,1.24,231.42,230.18
10/12/2021,4,0,16,6,registered,183,3.99,1.24,730.17,728.93
10/12/2021,4,0,17,6,casual,34,3.99,1.24,135.66,134.42
10/12/2021,4,0,17,6,registered,151,3.99,1.24,602.49,601.25
10/12/2021,4,0,18,6,casual,28,3.99,1.24,111.72,110.48
10/12/2021,4,0,18,6,registered,144,3.99,1.24,574.56,573.32
10/12/2021,4,0,19,6,casual,15,3.99,1.24,59.85,58.61
10/12/2021,4,0,19,6,registered,139,3.99,1.24,554.61,553.37
10/12/2021,4,0,2,6,casual,12,3.99,1.24,47.88,46.64
10/12/2021,4,0,2,6,registered,48,3.99,1.24,191.52,190.28
10/12/2021,4,0,20,6,casual,10,3.99,1.24,39.9,38.66
10/12/2021,4,0,20,6,registered,114,3.99,1.24,454.86,453.62
10/12/2021,4,0,21,6,casual,4,3.99,1.24,15.96,14.72
10/12/2021,4,0,21,6,registered,79,3.99,1.24,315.21,313.97
10/12/2021,4,0,22,6,casual,7,3.99,1.24,27.93,26.69
10/12/2021,4,0,22,6,registered,88,3.99,1.24,351.12,349.88
10/12/2021,4,0,23,6,casual,5,3.99,1.24,19.95,18.71
10/12/2021,4,0,23,6,registered,61,3.99,1.24,243.39,242.15
10/12/2021,4,0,3,6,casual,5,3.99,1.24,19.95,18.71
10/12/2021,4,0,3,6,registered,20,3.99,1.24,79.8,78.56
10/12/2021,4,0,4,6,casual,0,3.99,1.24,0,-1.24
10/12/2021,4,0,4,6,registered,3,3.99,1.24,11.97,10.73
10/12/2021,4,0,5,6,casual,0,3.99,1.24,0,-1.24
10/12/2021,4,0,5,6,registered,6,3.99,1.24,23.94,22.7
10/12/2021,4,0,6,6,casual,1,3.99,1.24,3.99,2.75
10/12/2021,4,0,6,6,registered,10,3.99,1.24,39.9,38.66
10/12/2021,4,0,7,6,casual,0,3.99,1.24,0,-1.24
10/12/2021,4,0,7,6,registered,11,3.99,1.24,43.89,42.65
10/12/2021,4,0,8,6,casual,5,3.99,1.24,19.95,18.71
10/12/2021,4,0,8,6,registered,68,3.99,1.24,271.32,270.08
10/12/2021,4,0,9,6,casual,15,3.99,1.24,59.85,58.61
10/12/2021,4,0,9,6,registered,134,3.99,1.24,534.66,533.42
10/2/2021,1,0,0,4,casual,0,3.99,1.24,0,-1.24
10/2/2021,1,0,0,4,registered,16,3.99,1.24,63.84,62.6
10/2/2021,1,0,1,4,casual,0,3.99,1.24,0,-1.24
10/2/2021,1,0,1,4,registered,7,3.99,1.24,27.93,26.69
10/2/2021,1,0,10,4,casual,1,3.99,1.24,3.99,2.75
10/2/2021,1,0,10,4,registered,34,3.99,1.24,135.66,134.42
10/2/2021,1,0,11,4,casual,1,3.99,1.24,3.99,2.75
